0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
37.0,10.0,2.0,4.0,3.0,1.0,1.0,1.0,8.0,4.0,91.0,1.0,999.0,0.0,2.0,1.4,93.444,-36.1,4.968,5228.1
40.0,10.0,2.0,6.0,1.0,2.0,1.0,1.0,5.0,1.0,94.0,1.0,999.0,0.0,2.0,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1
26.0,1.0,3.0,4.0,1.0,1.0,1.0,2.0,6.0,3.0,72.0,1.0,999.0,0.0,2.0,1.4,94.465,-41.8,4.962,5228.1
25.0,1.0,3.0,7.0,1.0,1.0,1.0,1.0,6.0,2.0,417.0,1.0,999.0,0.0,2.0,-2.9,92.963,-40.8,1.262,5076.2
54.0,10.0,2.0,7.0,1.0,2.0,1.0,1.0,8.0,3.0,78.0,1.0,999.0,0.0,2.0,1.4,93.444,-36.1,4.965,5228.1
35.0,1.0,2.0,7.0,1.0,2.0,1.0,2.0,9.0,3.0,7.0,1.0,999.0,0.0,2.0,-1.1,94.199,-37.5,0.8759999999999999,4963.6
42.0,7.0,2.0,7.0,3.0,2.0,1.0,1.0,8.0,2.0,91.0,2.0,999.0,0.0,2.0,1.4,93.444,-36.1,4.966,5228.1
37.0,10.0,3.0,6.0,1.0,2.0,1.0,1.0,8.0,5.0,50.0,2.0,999.0,0.0,2.0,1.4,93.444,-36.1,4.963,5228.1
35.0,10.0,1.0,6.0,1.0,1.0,1.0,1.0,8.0,5.0,424.0,4.0,999.0,0.0,2.0,1.4,93.444,-36.1,4.966,5228.1
31.0,2.0,3.0,4.0,1.0,1.0,1.0,1.0,5.0,3.0,90.0,1.0,999.0,1.0,1.0,-1.8,92.89299999999999,-46.2,1.334,5099.1
37.0,3.0,3.0,6.0,1.0,2.0,1.0,1.0,7.0,5.0,92.0,2.0,999.0,0.0,2.0,1.4,93.91799999999999,-42.7,4.957,5228.1
37.0,5.0,2.0,7.0,1.0,1.0,1.0,1.0,11.0,2.0,114.0,5.0,999.0,0.0,2.0,-0.1,93.2,-42.0,4.1530000000000005,5195.8
36.0,2.0,2.0,3.0,1.0,1.0,1.0,2.0,5.0,4.0,620.0,1.0,999.0,0.0,2.0,1.1,93.994,-36.4,4.86,5191.0
42.0,10.0,3.0,7.0,1.0,2.0,1.0,1.0,8.0,4.0,213.0,1.0,999.0,0.0,2.0,1.4,93.444,-36.1,4.9639999999999995,5228.1
43.0,3.0,2.0,7.0,1.0,1.0,1.0,2.0,5.0,2.0,535.0,1.0,999.0,0.0,2.0,1.1,93.994,-36.4,4.856,5191.0
34.0,1.0,2.0,7.0,1.0,1.0,1.0,2.0,6.0,1.0,237.0,2.0,999.0,0.0,2.0,1.4,94.465,-41.8,4.961,5228.1
38.0,2.0,1.0,8.0,3.0,3.0,3.0,2.0,5.0,2.0,81.0,2.0,999.0,0.0,2.0,1.1,93.994,-36.4,4.856,5191.0
30.0,10.0,3.0,7.0,1.0,2.0,1.0,1.0,8.0,5.0,87.0,2.0,999.0,0.0,2.0,1.4,93.444,-36.1,4.9639999999999995,5228.1
57.0,6.0,2.0,7.0,1.0,2.0,1.0,2.0,6.0,5.0,59.0,2.0,999.0,0.0,2.0,1.4,94.465,-41.8,4.967,5228.1
30.0,7.0,3.0,4.0,1.0,2.0,1.0,2.0,5.0,5.0,144.0,1.0,999.0,0.0,2.0,1.1,93.994,-36.4,4.859,5191.0
26.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,5.0,3.0,45.0,2.0,999.0,2.0,1.0,-1.8,92.89299999999999,-46.2,1.334,5099.1
45.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,11.0,3.0,130.0,1.0,999.0,0.0,2.0,-0.1,93.2,-42.0,4.12,5195.8
54.0,5.0,1.0,7.0,1.0,1.0,1.0,2.0,5.0,1.0,288.0,2.0,999.0,0.0,2.0,1.1,93.994,-36.4,4.857,5191.0
37.0,2.0,4.0,2.0,3.0,1.0,2.0,2.0,5.0,5.0,34.0,2.0,999.0,0.0,2.0,1.1,93.994,-36.4,4.864,5191.0
27.0,5.0,3.0,7.0,1.0,1.0,1.0,1.0,5.0,1.0,52.0,4.0,999.0,0.0,2.0,-1.8,92.89299999999999,-46.2,1.354,5099.1
51.0,2.0,1.0,8.0,3.0,1.0,1.0,2.0,6.0,5.0,197.0,6.0,999.0,0.0,2.0,1.4,94.465,-41.8,4.959,5228.1
52.0,2.0,2.0,3.0,1.0,2.0,1.0,1.0,8.0,1.0,42.0,3.0,999.0,0.0,2.0,1.4,93.444,-36.1,4.965,5228.1
35.0,10.0,2.0,6.0,1.0,1.0,2.0,1.0,7.0,4.0,15.0,23.0,999.0,0.0,2.0,1.4,93.91799999999999,-42.7,4.968,5228.1
59.0,7.0,2.0,7.0,1.0,1.0,1.0,1.0,5.0,2.0,94.0,2.0,999.0,1.0,1.0,-1.8,92.89299999999999,-46.2,1.266,5099.1
29.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,7.0,4.0,48.0,7.0,999.0,0.0,2.0,1.4,93.91799999999999,-42.7,4.958,5228.1
30.0,7.0,2.0,3.0,1.0,2.0,1.0,2.0,5.0,5.0,509.0,2.0,999.0,0.0,2.0,1.1,93.994,-36.4,4.859,5191.0
30.0,2.0,2.0,3.0,3.0,1.0,1.0,2.0,6.0,5.0,191.0,28.0,999.0,0.0,2.0,1.4,94.465,-41.8,4.947,5228.1
42.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,2.0,439.0,1.0,999.0,0.0,2.0,-1.8,92.89299999999999,-46.2,1.291,5099.1
36.0,9.0,3.0,3.0,3.0,2.0,2.0,1.0,5.0,4.0,432.0,3.0,999.0,0.0,2.0,-1.8,92.89299999999999,-46.2,1.327,5099.1
56.0,10.0,2.0,1.0,1.0,1.0,1.0,1.0,10.0,4.0,257.0,1.0,6.0,1.0,3.0,-3.4,92.431,-26.9,0.733,5017.5
42.0,1.0,1.0,7.0,1.0,1.0,1.0,2.0,6.0,3.0,140.0,1.0,999.0,0.0,2.0,1.4,94.465,-41.8,4.864,5228.1
34.0,8.0,2.0,6.0,1.0,2.0,2.0,1.0,5.0,1.0,275.0,3.0,999.0,0.0,2.0,-1.8,92.89299999999999,-46.2,1.354,5099.1
34.0,3.0,2.0,7.0,1.0,2.0,2.0,2.0,6.0,1.0,265.0,3.0,999.0,0.0,2.0,1.4,94.465,-41.8,4.96,5228.1
40.0,10.0,2.0,6.0,3.0,1.0,1.0,1.0,11.0,3.0,291.0,2.0,999.0,0.0,2.0,-0.1,93.2,-42.0,4.12,5195.8
41.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,5.0,2.0,72.0,3.0,999.0,0.0,2.0,1.1,93.994,-36.4,4.857,5191.0
30.0,5.0,1.0,7.0,1.0,1.0,2.0,2.0,5.0,5.0,164.0,4.0,999.0,0.0,2.0,1.1,93.994,-36.4,4.857,5191.0
24.0,9.0,3.0,4.0,3.0,2.0,1.0,1.0,7.0,2.0,154.0,2.0,999.0,0.0,2.0,1.4,93.91799999999999,-42.7,4.962,5228.1
35.0,3.0,1.0,7.0,1.0,2.0,1.0,1.0,6.0,1.0,92.0,2.0,999.0,1.0,1.0,-2.9,92.963,-40.8,1.26,5076.2
58.0,5.0,1.0,7.0,1.0,2.0,1.0,1.0,11.0,3.0,168.0,1.0,999.0,0.0,2.0,-0.1,93.2,-42.0,4.12,5195.8
38.0,1.0,1.0,7.0,1.0,2.0,1.0,1.0,7.0,2.0,175.0,1.0,999.0,0.0,2.0,1.4,93.91799999999999,-42.7,4.962,5228.1
35.0,6.0,2.0,1.0,3.0,1.0,1.0,1.0,7.0,4.0,408.0,14.0,999.0,0.0,2.0,1.4,93.91799999999999,-42.7,4.962,5228.1
54.0,8.0,2.0,4.0,3.0,1.0,1.0,1.0,4.0,5.0,402.0,1.0,999.0,1.0,1.0,-1.8,93.075,-47.1,1.405,5099.1
29.0,1.0,3.0,7.0,1.0,1.0,1.0,1.0,5.0,4.0,216.0,1.0,3.0,3.0,3.0,-1.8,93.876,-40.0,0.6829999999999999,5008.7
47.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,5.0,223.0,1.0,999.0,0.0,2.0,1.1,93.994,-36.4,4.857,5191.0
57.0,1.0,3.0,7.0,1.0,2.0,1.0,1.0,7.0,2.0,69.0,1.0,999.0,0.0,2.0,1.4,93.91799999999999,-42.7,4.961,5228.1
35.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,5.0,4.0,143.0,1.0,999.0,1.0,1.0,-1.8,92.89299999999999,-46.2,1.327,5099.1
33.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,5.0,3.0,496.0,2.0,999.0,1.0,1.0,-1.8,92.89299999999999,-46.2,1.281,5099.1
30.0,8.0,2.0,4.0,3.0,2.0,1.0,2.0,5.0,1.0,144.0,1.0,999.0,0.0,2.0,1.1,93.994,-36.4,4.857,5191.0
45.0,7.0,2.0,4.0,1.0,1.0,1.0,1.0,5.0,5.0,374.0,1.0,999.0,1.0,1.0,-1.8,93.876,-40.0,0.695,5008.7
42.0,10.0,3.0,4.0,1.0,1.0,1.0,2.0,5.0,2.0,359.0,6.0,999.0,0.0,2.0,1.1,93.994,-36.4,4.857,5191.0
41.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,6.0,3.0,15.0,1.0,999.0,0.0,2.0,1.4,94.465,-41.8,4.962,5228.1
53.0,3.0,2.0,8.0,1.0,1.0,1.0,1.0,11.0,3.0,304.0,2.0,999.0,0.0,2.0,-0.1,93.2,-42.0,4.12,5195.8
37.0,11.0,2.0,6.0,3.0,1.0,1.0,2.0,6.0,3.0,42.0,16.0,999.0,0.0,2.0,1.4,94.465,-41.8,4.864,5228.1
27.0,7.0,3.0,7.0,1.0,1.0,1.0,1.0,6.0,2.0,271.0,1.0,999.0,0.0,2.0,-2.9,92.963,-40.8,1.262,5076.2
30.0,5.0,1.0,4.0,1.0,1.0,2.0,2.0,5.0,3.0,149.0,1.0,999.0,0.0,2.0,1.1,93.994,-36.4,4.856,5191.0
42.0,8.0,2.0,4.0,1.0,2.0,1.0,1.0,5.0,3.0,87.0,1.0,999.0,0.0,2.0,-1.8,92.89299999999999,-46.2,1.334,5099.1
48.0,8.0,2.0,3.0,1.0,2.0,1.0,1.0,7.0,3.0,107.0,4.0,999.0,0.0,2.0,1.4,93.91799999999999,-42.7,4.963,5228.1
39.0,1.0,3.0,4.0,1.0,1.0,1.0,2.0,6.0,3.0,172.0,2.0,999.0,0.0,2.0,1.4,94.465,-41.8,4.864,5228.1
55.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,8.0,1.0,94.0,1.0,999.0,0.0,2.0,1.4,93.444,-36.1,4.97,5228.1
33.0,5.0,2.0,4.0,1.0,2.0,1.0,1.0,7.0,3.0,155.0,2.0,999.0,0.0,2.0,1.4,93.91799999999999,-42.7,4.963,5228.1
26.0,8.0,3.0,7.0,1.0,2.0,1.0,1.0,5.0,2.0,25.0,6.0,999.0,0.0,2.0,-1.8,92.89299999999999,-46.2,1.291,5099.1
50.0,7.0,2.0,4.0,1.0,2.0,1.0,1.0,7.0,2.0,119.0,6.0,999.0,0.0,2.0,1.4,93.91799999999999,-42.7,4.961,5228.1
38.0,10.0,2.0,6.0,1.0,2.0,1.0,1.0,11.0,3.0,227.0,1.0,999.0,0.0,2.0,-0.1,93.2,-42.0,4.12,5195.8
35.0,1.0,2.0,4.0,1.0,1.0,1.0,2.0,5.0,2.0,297.0,1.0,999.0,0.0,2.0,1.1,93.994,-36.4,4.856,5191.0
54.0,7.0,1.0,4.0,3.0,1.0,1.0,2.0,7.0,1.0,178.0,4.0,999.0,0.0,2.0,1.4,93.91799999999999,-42.7,4.962,5228.1
43.0,2.0,1.0,1.0,3.0,1.0,1.0,2.0,5.0,4.0,154.0,2.0,999.0,0.0,2.0,1.1,93.994,-36.4,4.855,5191.0
59.0,5.0,2.0,7.0,1.0,1.0,1.0,1.0,8.0,1.0,163.0,2.0,999.0,0.0,2.0,1.4,93.444,-36.1,4.965,5228.1
39.0,3.0,2.0,7.0,1.0,3.0,3.0,1.0,11.0,5.0,146.0,4.0,999.0,0.0,2.0,-0.1,93.2,-42.0,4.021,5195.8
38.0,1.0,1.0,7.0,1.0,1.0,2.0,2.0,7.0,2.0,571.0,3.0,999.0,0.0,2.0,1.4,93.91799999999999,-42.7,4.961,5228.1
32.0,10.0,2.0,7.0,1.0,2.0,1.0,1.0,8.0,5.0,77.0,1.0,999.0,0.0,2.0,1.4,93.444,-36.1,4.963,5228.1
63.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,9.0,3.0,299.0,1.0,3.0,1.0,3.0,-3.4,92.37899999999999,-29.8,0.7490000000000001,5017.5
31.0,8.0,3.0,4.0,1.0,2.0,1.0,1.0,5.0,2.0,109.0,1.0,999.0,0.0,2.0,-1.8,92.89299999999999,-46.2,1.291,5099.1
38.0,1.0,2.0,7.0,1.0,2.0,2.0,1.0,5.0,5.0,80.0,1.0,999.0,0.0,2.0,-1.8,92.89299999999999,-46.2,1.2590000000000001,5099.1
38.0,10.0,2.0,6.0,3.0,1.0,1.0,1.0,8.0,5.0,185.0,2.0,999.0,0.0,2.0,1.4,93.444,-36.1,4.966,5228.1
35.0,8.0,3.0,4.0,1.0,1.0,1.0,1.0,7.0,2.0,191.0,1.0,999.0,0.0,2.0,1.4,93.91799999999999,-42.7,4.962,5228.1
46.0,10.0,2.0,7.0,1.0,1.0,1.0,1.0,5.0,5.0,566.0,7.0,999.0,0.0,2.0,-1.8,92.89299999999999,-46.2,1.2590000000000001,5099.1
48.0,8.0,2.0,1.0,3.0,2.0,1.0,1.0,8.0,4.0,137.0,1.0,999.0,0.0,2.0,1.4,93.444,-36.1,4.968,5228.1
48.0,12.0,2.0,8.0,1.0,2.0,1.0,1.0,8.0,3.0,174.0,3.0,999.0,0.0,2.0,1.4,93.444,-36.1,4.967,5228.1
42.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,347.0,2.0,999.0,0.0,2.0,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1
31.0,5.0,2.0,7.0,1.0,1.0,1.0,1.0,8.0,5.0,58.0,3.0,999.0,0.0,2.0,1.4,93.444,-36.1,4.9639999999999995,5228.1
36.0,5.0,3.0,7.0,1.0,2.0,1.0,2.0,5.0,3.0,145.0,3.0,999.0,0.0,2.0,1.1,93.994,-36.4,4.857,5191.0
31.0,2.0,2.0,3.0,3.0,2.0,1.0,2.0,5.0,1.0,194.0,2.0,999.0,0.0,2.0,1.1,93.994,-36.4,4.857,5191.0
35.0,2.0,2.0,4.0,3.0,2.0,1.0,1.0,11.0,1.0,273.0,2.0,999.0,1.0,1.0,-0.1,93.2,-42.0,4.191,5195.8
29.0,2.0,3.0,4.0,3.0,1.0,1.0,2.0,6.0,1.0,335.0,3.0,999.0,0.0,2.0,1.4,94.465,-41.8,4.96,5228.1
69.0,6.0,2.0,4.0,1.0,1.0,1.0,1.0,5.0,3.0,289.0,1.0,10.0,1.0,3.0,-1.8,93.876,-40.0,0.6970000000000001,5008.7
32.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,5.0,1.0,206.0,2.0,999.0,0.0,2.0,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1
32.0,9.0,2.0,4.0,1.0,2.0,1.0,2.0,12.0,3.0,87.0,5.0,999.0,0.0,2.0,-3.0,92.713,-33.0,0.715,5023.5
34.0,2.0,3.0,1.0,3.0,2.0,1.0,1.0,5.0,4.0,93.0,2.0,999.0,1.0,1.0,-1.8,92.89299999999999,-46.2,1.266,5099.1
47.0,10.0,1.0,7.0,1.0,1.0,1.0,1.0,5.0,5.0,306.0,3.0,999.0,1.0,1.0,-1.8,92.89299999999999,-46.2,1.25,5099.1
32.0,2.0,2.0,3.0,3.0,2.0,1.0,2.0,6.0,3.0,192.0,5.0,999.0,0.0,2.0,1.4,94.465,-41.8,4.962,5228.1
54.0,5.0,2.0,7.0,1.0,1.0,1.0,1.0,4.0,4.0,339.0,1.0,999.0,0.0,2.0,-1.8,93.075,-47.1,1.41,5099.1
52.0,11.0,2.0,4.0,3.0,1.0,1.0,2.0,5.0,4.0,218.0,2.0,999.0,0.0,2.0,1.1,93.994,-36.4,4.86,5191.0
30.0,2.0,2.0,3.0,1.0,3.0,3.0,2.0,6.0,5.0,361.0,1.0,999.0,0.0,2.0,1.4,94.465,-41.8,4.967,5228.1
38.0,3.0,2.0,6.0,1.0,1.0,1.0,1.0,5.0,1.0,269.0,5.0,3.0,2.0,3.0,-1.8,93.876,-40.0,0.682,5008.7
30.0,10.0,2.0,7.0,1.0,2.0,1.0,1.0,12.0,4.0,244.0,2.0,6.0,1.0,3.0,-3.0,92.713,-33.0,0.72,5023.5
27.0,2.0,2.0,4.0,1.0,3.0,3.0,1.0,5.0,3.0,805.0,2.0,999.0,0.0,2.0,-1.8,92.89299999999999,-46.2,1.281,5099.1
41.0,10.0,2.0,6.0,1.0,2.0,1.0,1.0,8.0,5.0,307.0,9.0,999.0,0.0,2.0,1.4,93.444,-36.1,4.963,5228.1
38.0,2.0,3.0,3.0,3.0,2.0,1.0,2.0,5.0,3.0,189.0,1.0,999.0,0.0,2.0,1.1,93.994,-36.4,4.857,5191.0
42.0,8.0,2.0,4.0,1.0,2.0,1.0,1.0,4.0,1.0,274.0,1.0,999.0,0.0,2.0,-1.8,93.075,-47.1,1.405,5099.1
31.0,3.0,3.0,7.0,1.0,2.0,2.0,1.0,5.0,4.0,204.0,1.0,999.0,0.0,2.0,-1.8,92.89299999999999,-46.2,1.266,5099.1
27.0,8.0,3.0,4.0,1.0,1.0,1.0,2.0,7.0,4.0,101.0,14.0,999.0,0.0,2.0,1.4,93.91799999999999,-42.7,4.962,5228.1
57.0,8.0,1.0,4.0,1.0,2.0,1.0,2.0,5.0,3.0,312.0,2.0,999.0,0.0,2.0,1.1,93.994,-36.4,4.8580000000000005,5191.0
26.0,10.0,3.0,3.0,1.0,1.0,1.0,1.0,5.0,5.0,62.0,1.0,999.0,1.0,1.0,-1.8,92.89299999999999,-46.2,1.25,5099.1
39.0,8.0,1.0,4.0,1.0,2.0,1.0,2.0,6.0,1.0,81.0,5.0,999.0,0.0,2.0,1.4,94.465,-41.8,4.96,5228.1
44.0,1.0,2.0,7.0,3.0,1.0,1.0,2.0,5.0,3.0,202.0,1.0,999.0,0.0,2.0,1.1,93.994,-36.4,4.856,5191.0
30.0,1.0,3.0,7.0,1.0,2.0,1.0,2.0,4.0,2.0,563.0,2.0,999.0,0.0,2.0,-1.8,93.075,-47.1,1.423,5099.1
34.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,7.0,1.0,320.0,1.0,999.0,0.0,2.0,1.4,93.91799999999999,-42.7,4.96,5228.1
29.0,1.0,3.0,7.0,3.0,2.0,1.0,1.0,8.0,5.0,142.0,2.0,999.0,0.0,2.0,1.4,93.444,-36.1,4.966,5228.1
28.0,10.0,3.0,6.0,1.0,1.0,1.0,1.0,5.0,3.0,687.0,2.0,999.0,1.0,1.0,-1.8,92.89299999999999,-46.2,1.334,5099.1
57.0,1.0,2.0,6.0,1.0,2.0,1.0,1.0,7.0,2.0,425.0,1.0,999.0,0.0,2.0,1.4,93.91799999999999,-42.7,4.962,5228.1
48.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,7.0,1.0,151.0,1.0,999.0,0.0,2.0,1.4,93.91799999999999,-42.7,4.96,5228.1
36.0,4.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,5.0,60.0,16.0,999.0,0.0,2.0,1.1,93.994,-36.4,4.864,5191.0
31.0,8.0,2.0,3.0,1.0,2.0,1.0,2.0,5.0,5.0,186.0,5.0,999.0,0.0,2.0,1.1,93.994,-36.4,4.859,5191.0
41.0,7.0,1.0,7.0,3.0,2.0,1.0,2.0,6.0,5.0,39.0,5.0,999.0,0.0,2.0,1.4,94.465,-41.8,4.959,5228.1
36.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,195.0,1.0,999.0,0.0,2.0,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1
30.0,5.0,2.0,7.0,1.0,3.0,3.0,1.0,7.0,3.0,173.0,2.0,999.0,0.0,2.0,1.4,93.91799999999999,-42.7,4.963,5228.1
54.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,5.0,3.0,62.0,5.0,999.0,0.0,2.0,1.1,93.994,-36.4,4.856,5191.0
39.0,10.0,3.0,6.0,1.0,1.0,1.0,1.0,5.0,3.0,174.0,1.0,999.0,1.0,1.0,-1.8,92.89299999999999,-46.2,1.334,5099.1
57.0,5.0,3.0,3.0,1.0,2.0,1.0,2.0,5.0,2.0,265.0,2.0,999.0,0.0,2.0,1.1,93.994,-36.4,4.857,5191.0
55.0,2.0,1.0,1.0,3.0,2.0,2.0,1.0,5.0,1.0,163.0,1.0,999.0,1.0,1.0,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1
20.0,10.0,3.0,6.0,3.0,1.0,1.0,1.0,5.0,5.0,232.0,2.0,999.0,0.0,2.0,-1.8,92.89299999999999,-46.2,1.25,5099.1
26.0,1.0,3.0,3.0,3.0,2.0,2.0,1.0,5.0,4.0,161.0,2.0,999.0,0.0,2.0,-1.8,92.89299999999999,-46.2,1.327,5099.1
27.0,9.0,3.0,7.0,3.0,2.0,1.0,2.0,6.0,3.0,235.0,2.0,999.0,0.0,2.0,1.4,94.465,-41.8,4.864,5228.1
35.0,2.0,2.0,6.0,1.0,1.0,1.0,1.0,4.0,5.0,317.0,2.0,999.0,1.0,1.0,-1.8,93.075,-47.1,1.405,5099.1
28.0,1.0,3.0,7.0,1.0,2.0,1.0,2.0,5.0,1.0,267.0,1.0,999.0,0.0,2.0,1.1,93.994,-36.4,4.8580000000000005,5191.0
44.0,11.0,2.0,3.0,1.0,1.0,1.0,1.0,5.0,1.0,194.0,3.0,999.0,0.0,2.0,-1.8,92.89299999999999,-46.2,1.244,5099.1
42.0,1.0,2.0,4.0,3.0,2.0,1.0,2.0,5.0,2.0,99.0,2.0,999.0,0.0,2.0,1.1,93.994,-36.4,4.857,5191.0
24.0,8.0,3.0,4.0,1.0,2.0,1.0,1.0,5.0,5.0,34.0,7.0,999.0,0.0,2.0,-1.8,92.89299999999999,-46.2,1.25,5099.1
38.0,8.0,2.0,4.0,1.0,2.0,2.0,1.0,5.0,5.0,302.0,1.0,999.0,0.0,2.0,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1
43.0,2.0,3.0,3.0,1.0,1.0,1.0,2.0,7.0,4.0,28.0,4.0,999.0,0.0,2.0,1.4,93.91799999999999,-42.7,4.962,5228.1
53.0,10.0,3.0,6.0,1.0,2.0,1.0,1.0,11.0,3.0,1468.0,3.0,999.0,0.0,2.0,-0.1,93.2,-42.0,4.12,5195.8
49.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,8.0,4.0,158.0,1.0,999.0,0.0,2.0,1.4,93.444,-36.1,4.9639999999999995,5228.1
26.0,9.0,3.0,6.0,1.0,2.0,1.0,1.0,6.0,3.0,96.0,1.0,999.0,1.0,1.0,-2.9,92.963,-40.8,1.26,5076.2
36.0,8.0,2.0,4.0,3.0,1.0,1.0,2.0,5.0,5.0,358.0,4.0,999.0,0.0,2.0,1.1,93.994,-36.4,4.864,5191.0
50.0,1.0,3.0,7.0,1.0,2.0,1.0,1.0,11.0,4.0,222.0,1.0,999.0,0.0,2.0,-0.1,93.2,-42.0,4.0760000000000005,5195.8
39.0,5.0,2.0,4.0,1.0,1.0,1.0,2.0,11.0,3.0,47.0,1.0,999.0,0.0,2.0,-0.1,93.2,-42.0,4.12,5195.8
45.0,1.0,1.0,7.0,1.0,2.0,1.0,1.0,11.0,5.0,164.0,1.0,999.0,1.0,1.0,-0.1,93.2,-42.0,4.021,5195.8
50.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,6.0,5.0,20.0,2.0,999.0,0.0,2.0,1.4,94.465,-41.8,4.959,5228.1
53.0,12.0,2.0,4.0,3.0,2.0,1.0,2.0,5.0,3.0,125.0,1.0,999.0,0.0,2.0,1.1,93.994,-36.4,4.8580000000000005,5191.0
36.0,11.0,3.0,7.0,1.0,2.0,1.0,1.0,5.0,1.0,251.0,4.0,999.0,0.0,2.0,-1.8,92.89299999999999,-46.2,1.354,5099.1
34.0,10.0,2.0,6.0,1.0,1.0,1.0,1.0,8.0,1.0,126.0,2.0,999.0,0.0,2.0,1.4,93.444,-36.1,4.965,5228.1
45.0,1.0,2.0,8.0,3.0,2.0,1.0,1.0,7.0,4.0,418.0,2.0,999.0,0.0,2.0,1.4,93.91799999999999,-42.7,4.962,5228.1
34.0,10.0,2.0,6.0,1.0,1.0,2.0,1.0,8.0,5.0,118.0,1.0,999.0,0.0,2.0,1.4,93.444,-36.1,4.966,5228.1
49.0,3.0,2.0,7.0,1.0,1.0,1.0,2.0,5.0,5.0,110.0,1.0,999.0,0.0,2.0,1.1,93.994,-36.4,4.857,5191.0
32.0,10.0,2.0,6.0,1.0,2.0,1.0,1.0,8.0,1.0,187.0,3.0,999.0,0.0,2.0,1.4,93.444,-36.1,4.965,5228.1
27.0,9.0,1.0,8.0,1.0,1.0,1.0,2.0,9.0,3.0,9.0,1.0,999.0,0.0,2.0,-1.1,94.199,-37.5,0.88,4963.6
30.0,10.0,2.0,3.0,1.0,2.0,1.0,1.0,5.0,4.0,181.0,4.0,999.0,0.0,2.0,-1.8,92.89299999999999,-46.2,1.266,5099.1
31.0,2.0,2.0,3.0,1.0,3.0,3.0,2.0,5.0,1.0,163.0,2.0,999.0,0.0,2.0,1.1,93.994,-36.4,4.857,5191.0
57.0,1.0,1.0,4.0,1.0,2.0,1.0,1.0,4.0,5.0,97.0,1.0,999.0,0.0,2.0,-1.8,93.075,-47.1,1.405,5099.1
27.0,10.0,3.0,4.0,1.0,1.0,1.0,1.0,7.0,3.0,445.0,2.0,999.0,0.0,2.0,1.4,93.91799999999999,-42.7,4.962,5228.1
30.0,10.0,1.0,6.0,1.0,2.0,1.0,2.0,5.0,4.0,366.0,1.0,999.0,0.0,2.0,1.1,93.994,-36.4,4.86,5191.0
31.0,10.0,2.0,7.0,1.0,2.0,1.0,1.0,5.0,1.0,282.0,1.0,999.0,0.0,2.0,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1
45.0,8.0,2.0,6.0,1.0,2.0,2.0,1.0,8.0,4.0,133.0,9.0,999.0,0.0,2.0,1.4,93.444,-36.1,4.962,5228.1
33.0,8.0,2.0,4.0,1.0,2.0,2.0,1.0,11.0,3.0,314.0,3.0,999.0,0.0,2.0,-0.1,93.2,-42.0,4.12,5195.8
27.0,1.0,3.0,4.0,1.0,1.0,1.0,1.0,4.0,4.0,229.0,1.0,999.0,0.0,2.0,-1.8,93.075,-47.1,1.41,5099.1
38.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,7.0,5.0,286.0,1.0,999.0,0.0,2.0,1.4,93.91799999999999,-42.7,4.957,5228.1
33.0,1.0,2.0,7.0,1.0,2.0,2.0,2.0,5.0,1.0,895.0,12.0,999.0,0.0,2.0,-1.8,92.89299999999999,-46.2,1.244,5099.1
38.0,1.0,2.0,4.0,1.0,2.0,1.0,2.0,6.0,4.0,117.0,2.0,999.0,0.0,2.0,1.4,94.465,-41.8,4.961,5228.1
35.0,1.0,2.0,7.0,1.0,2.0,1.0,1.0,8.0,3.0,39.0,6.0,999.0,0.0,2.0,1.4,93.444,-36.1,4.967,5228.1
29.0,10.0,3.0,7.0,1.0,1.0,1.0,1.0,5.0,1.0,68.0,2.0,999.0,0.0,2.0,-1.8,92.89299999999999,-46.2,1.244,5099.1
